date_time,c_ip,cs_method,cs_uri_stem,sc_status,sc_bytes,time_taken,actual_country,product_name,is_lead,is_hire,is_conversion,lead_score,campaign_source,device_type,industry_sector,session_quality,deal_value_usd,city,city_lat,city_lon
2026-01-12 11:37:00,41.13.82.128,GET,/home,200,8580,838,South Africa,Landing Page,False,False,False,1,Partner Referral,Desktop,Healthcare,Good,0,Johannesburg,-26.2041,28.0473
2026-02-19 05:27:00,196.216.251.179,GET,/api/ai_assistant,500,7393,1165,Botswana,CyberNova AI Assistant,False,False,False,4,LinkedIn,Desktop,Government,Good,0,Francistown,-21.17,27.511
2026-01-18 00:06:00,41.220.133.225,GET,/jobs/submit_placement,200,4476,347,Zimbabwe,Digital Careers,False,True,True,2,Partner Referral,Mobile,Healthcare,Fast,0,Harare,-17.8252,31.0335
2026-01-24 19:24:00,196.216.63.147,GET,/events/promotional_event,200,6261,268,Botswana,Events & Webinars,False,False,False,2,Direct,Mobile,Education,Fast,0,Gaborone,-24.6282,25.9231
2026-02-07 11:30:00,155.255.95.81,GET,/home,200,6113,293,Botswana,Landing Page,False,False,False,1,Organic Search,Tablet,Government,Fast,0,Gaborone,-24.6282,25.9231
2026-01-08 05:09:00,197.242.50.67,GET,/home,200,1659,290,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,Government,Fast,0,Johannesburg,-26.2041,28.0473
2026-02-13 19:43:00,196.216.214.159,GET,/demos/schedule_demo,200,6033,1523,Botswana,Discovery Call,True,False,True,5,Organic Search,Tablet,Finance,Slow,33608,Gaborone,-24.6282,25.9231
2026-01-06 03:00:00,168.167.177.150,GET,/home,500,4856,1639,Botswana,Landing Page,False,False,False,1,Google Ads,Tablet,Healthcare,Slow,0,Maun,-19.9833,23.4167
2026-01-15 03:09:00,196.216.170.105,GET,/events/promotional_event,200,7058,1619,Botswana,Events & Webinars,False,False,False,2,Direct,Mobile,Healthcare,Slow,0,Gaborone,-24.6282,25.9231
2026-02-25 03:42:00,102.129.201.110,GET,/jobs/submit_placement,200,4446,1133,South Africa,Digital Careers,False,True,True,2,Google Ads,Desktop,SME,Good,0,Cape Town,-33.9249,18.4241
2026-02-22 19:35:00,168.167.183.66,GET,/home,200,1692,1039,Botswana,Landing Page,False,False,False,1,Partner Referral,Desktop,Finance,Good,0,Francistown,-21.17,27.511
2026-02-08 07:25:00,41.220.201.40,GET,/jobs/submit_placement,200,6996,1138,Zimbabwe,Digital Careers,False,True,True,2,Google Ads,Desktop,Government,Good,0,Mutare,-18.9707,32.6709
2026-02-12 01:58:00,155.255.101.198,GET,/api/ai_assistant,200,7920,638,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Mobile,SME,Good,0,Francistown,-21.17,27.511
2026-02-13 02:45:00,168.167.132.62,GET,/home,200,3702,638,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Good,0,Francistown,-21.17,27.511
2026-01-01 14:18:00,168.167.131.163,GET,/api/ai_assistant,200,3812,854,Botswana,CyberNova AI Assistant,False,False,False,4,LinkedIn,Desktop,Finance,Good,0,Maun,-19.9833,23.4167
2026-02-07 05:53:00,168.167.229.245,GET,/home,200,5859,1043,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,Government,Good,0,Maun,-19.9833,23.4167
2026-01-06 03:00:00,196.216.169.139,GET,/demos/schedule_demo,200,3210,1114,Botswana,Discovery Call,True,False,True,5,Google Ads,Desktop,Healthcare,Good,61541,Gaborone,-24.6282,25.9231
2026-02-19 08:19:00,168.167.102.164,GET,/demos/schedule_demo,200,5352,1467,Botswana,Discovery Call,True,False,True,5,Organic Search,Mobile,Government,Good,71758,Maun,-19.9833,23.4167
2026-01-11 16:56:00,168.167.115.52,GET,/events/promotional_event,200,7380,1294,Botswana,Events & Webinars,False,False,False,2,LinkedIn,Mobile,Education,Good,0,Francistown,-21.17,27.511
2026-02-07 04:30:00,102.129.151.82,GET,/solutions/threat_monitor,200,6966,660,South Africa,Threat Monitor Pro,False,False,False,3,Organic Search,Tablet,Education,Good,0,Johannesburg,-26.2041,28.0473
2026-02-16 14:33:00,168.167.77.96,GET,/solutions/threat_monitor,200,4510,494,Botswana,Threat Monitor Pro,False,False,False,3,Direct,Mobile,Government,Fast,0,Francistown,-21.17,27.511
2026-01-22 23:53:00,155.255.95.170,GET,/solutions/threat_monitor,200,8643,1914,Botswana,Threat Monitor Pro,False,False,False,3,Organic Search,Mobile,Healthcare,Slow,0,Maun,-19.9833,23.4167
2026-02-06 04:12:00,155.255.107.115,GET,/demos/schedule_demo,200,5280,1577,Botswana,Discovery Call,True,False,True,5,Organic Search,Desktop,Healthcare,Slow,72765,Gaborone,-24.6282,25.9231
2026-01-07 15:56:00,102.129.180.108,GET,/api/ai_assistant,200,2895,475,South Africa,CyberNova AI Assistant,False,False,False,4,Google Ads,Mobile,Healthcare,Fast,0,Johannesburg,-26.2041,28.0473
2026-01-04 14:55:00,196.44.55.113,GET,/home,200,4694,705,Namibia,Landing Page,False,False,False,1,Google Ads,Desktop,Finance,Good,0,Walvis Bay,-22.9575,14.5053
2026-01-31 14:06:00,196.44.170.108,GET,/events/promotional_event,200,7999,1824,Namibia,Events & Webinars,False,False,False,2,Google Ads,Mobile,Finance,Slow,0,Swakopmund,-22.678,14.545
2026-01-21 01:27:00,196.216.110.177,GET,/events/promotional_event,200,8141,1803,Botswana,Events & Webinars,False,False,False,2,Google Ads,Desktop,Government,Slow,0,Gaborone,-24.6282,25.9231
2026-01-22 02:44:00,41.220.85.123,GET,/home,200,4867,1224,Zimbabwe,Landing Page,False,False,False,1,Direct,Tablet,Finance,Good,0,Mutare,-18.9707,32.6709
2026-02-09 05:38:00,41.13.77.58,GET,/solutions/threat_monitor,200,3900,1028,South Africa,Threat Monitor Pro,False,False,False,3,Google Ads,Tablet,Government,Good,0,Cape Town,-33.9249,18.4241
2026-02-18 11:36:00,41.13.82.194,GET,/jobs/submit_placement,200,7583,1876,South Africa,Digital Careers,False,True,True,2,Google Ads,Desktop,Healthcare,Slow,0,Johannesburg,-26.2041,28.0473
2026-02-08 04:32:00,196.44.10.232,GET,/home,200,2109,1690,Namibia,Landing Page,False,False,False,1,Google Ads,Mobile,SME,Slow,0,Windhoek,-22.5609,17.0658
2026-02-11 12:18:00,196.216.253.103,GET,/home,200,6239,1914,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Government,Slow,0,Francistown,-21.17,27.511
2026-01-09 18:33:00,41.220.40.142,GET,/home,200,7300,1631,Zimbabwe,Landing Page,False,False,False,1,LinkedIn,Desktop,Finance,Slow,0,Harare,-17.8252,31.0335
2026-01-27 17:47:00,168.167.117.121,GET,/jobs/submit_placement,404,4085,1673,Botswana,Digital Careers,False,True,True,2,Organic Search,Desktop,Government,Slow,0,Francistown,-21.17,27.511
2026-01-14 02:45:00,155.255.107.22,GET,/home,200,5617,1461,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-24 11:56:00,154.250.180.199,GET,/demos/schedule_demo,200,6891,1204,Zimbabwe,Discovery Call,True,False,True,5,Organic Search,Desktop,Healthcare,Good,63233,Harare,-17.8252,31.0335
2026-03-01 12:02:00,102.129.76.177,GET,/events/promotional_event,200,2290,932,South Africa,Events & Webinars,False,False,False,2,Direct,Desktop,Government,Good,0,Durban,-29.8587,31.0218
2026-02-20 09:37:00,41.13.126.163,GET,/home,200,4428,1323,South Africa,Landing Page,False,False,False,1,Google Ads,Desktop,Government,Good,0,Johannesburg,-26.2041,28.0473
2026-01-24 19:28:00,102.129.89.246,GET,/jobs/submit_placement,200,5241,579,South Africa,Digital Careers,False,True,True,2,Partner Referral,Mobile,SME,Good,0,Durban,-29.8587,31.0218
2026-01-12 10:43:00,41.13.4.22,GET,/api/ai_assistant,200,3732,922,South Africa,CyberNova AI Assistant,False,False,False,4,Google Ads,Desktop,Finance,Good,0,Johannesburg,-26.2041,28.0473
2026-01-04 08:55:00,155.255.120.106,GET,/events/promotional_event,200,7757,1686,Botswana,Events & Webinars,False,False,False,2,Organic Search,Desktop,Government,Slow,0,Francistown,-21.17,27.511
2026-01-24 10:45:00,102.129.10.167,GET,/demos/schedule_demo,200,8373,929,South Africa,Discovery Call,True,False,True,5,Partner Referral,Mobile,Finance,Good,6343,Johannesburg,-26.2041,28.0473
2026-01-04 23:40:00,196.216.17.157,GET,/home,200,4834,1571,Botswana,Landing Page,False,False,False,1,LinkedIn,Tablet,SME,Slow,0,Francistown,-21.17,27.511
2026-02-24 02:06:00,168.167.44.140,GET,/api/ai_assistant,200,4938,694,Botswana,CyberNova AI Assistant,False,False,False,4,Partner Referral,Desktop,SME,Good,0,Francistown,-21.17,27.511
2026-01-07 06:25:00,197.242.86.65,GET,/api/ai_assistant,200,6715,1613,South Africa,CyberNova AI Assistant,False,False,False,4,Google Ads,Mobile,SME,Slow,0,Johannesburg,-26.2041,28.0473
2026-02-10 09:24:00,168.167.154.229,GET,/demos/schedule_demo,200,6021,335,Botswana,Discovery Call,True,False,True,5,LinkedIn,Desktop,Healthcare,Fast,76365,Francistown,-21.17,27.511
2026-01-01 12:50:00,197.242.63.181,GET,/demos/schedule_demo,200,7541,142,South Africa,Discovery Call,True,False,True,5,Partner Referral,Desktop,Government,Fast,33398,Durban,-29.8587,31.0218
2026-02-01 23:33:00,102.129.61.42,GET,/events/promotional_event,200,3754,1237,South Africa,Events & Webinars,False,False,False,2,LinkedIn,Desktop,Education,Good,0,Cape Town,-33.9249,18.4241
2026-01-16 12:25:00,196.44.231.38,GET,/demos/schedule_demo,200,7171,1601,Namibia,Discovery Call,True,False,True,5,Organic Search,Mobile,Education,Slow,4907,Windhoek,-22.5609,17.0658
2026-01-07 07:26:00,196.216.191.5,GET,/api/ai_assistant,200,6120,626,Botswana,CyberNova AI Assistant,False,False,False,4,LinkedIn,Tablet,Finance,Good,0,Maun,-19.9833,23.4167
2026-01-02 05:19:00,196.44.121.249,GET,/solutions/threat_monitor,200,4273,113,Namibia,Threat Monitor Pro,False,False,False,3,LinkedIn,Mobile,Education,Fast,0,Windhoek,-22.5609,17.0658
2026-01-02 06:28:00,168.167.230.41,GET,/home,200,6722,1287,Botswana,Landing Page,False,False,False,1,Direct,Desktop,Finance,Good,0,Gaborone,-24.6282,25.9231
2026-01-02 13:54:00,168.167.152.95,GET,/home,200,3564,562,Botswana,Landing Page,False,False,False,1,Google Ads,Mobile,Government,Good,0,Francistown,-21.17,27.511
2026-01-22 12:56:00,168.167.108.32,GET,/home,200,2733,1339,Botswana,Landing Page,False,False,False,1,Google Ads,Desktop,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-12 03:55:00,168.167.168.222,GET,/jobs/submit_placement,200,8602,1162,Botswana,Digital Careers,False,True,True,2,Partner Referral,Desktop,Finance,Good,0,Gaborone,-24.6282,25.9231
2026-02-23 04:49:00,196.44.142.93,GET,/home,200,1991,1436,Namibia,Landing Page,False,False,False,1,Google Ads,Desktop,Government,Good,0,Walvis Bay,-22.9575,14.5053
2026-01-16 03:41:00,168.167.232.108,GET,/demos/schedule_demo,200,4920,137,Botswana,Discovery Call,True,False,True,5,LinkedIn,Desktop,Finance,Fast,27312,Francistown,-21.17,27.511
2026-01-16 04:34:00,168.167.46.109,GET,/home,200,8742,1872,Botswana,Landing Page,False,False,False,1,Google Ads,Desktop,SME,Slow,0,Maun,-19.9833,23.4167
2026-01-17 20:37:00,41.13.182.22,GET,/solutions/threat_monitor,200,3982,602,South Africa,Threat Monitor Pro,False,False,False,3,Organic Search,Desktop,Education,Good,0,Cape Town,-33.9249,18.4241
2026-03-02 12:11:00,197.242.218.237,GET,/home,200,7188,1551,South Africa,Landing Page,False,False,False,1,LinkedIn,Mobile,Education,Slow,0,Cape Town,-33.9249,18.4241
2026-02-06 10:58:00,197.242.143.104,GET,/jobs/submit_placement,200,7077,166,South Africa,Digital Careers,False,True,True,2,Organic Search,Tablet,Government,Fast,0,Durban,-29.8587,31.0218
2026-01-12 11:54:00,196.216.144.82,GET,/home,200,6065,1691,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,SME,Slow,0,Gaborone,-24.6282,25.9231
2026-02-15 01:52:00,196.216.72.250,GET,/solutions/threat_monitor,200,6516,1033,Botswana,Threat Monitor Pro,False,False,False,3,LinkedIn,Tablet,SME,Good,0,Francistown,-21.17,27.511
2026-02-10 12:20:00,196.44.70.191,GET,/solutions/threat_monitor,200,6502,1056,Namibia,Threat Monitor Pro,False,False,False,3,LinkedIn,Tablet,SME,Good,0,Walvis Bay,-22.9575,14.5053
2026-02-05 21:46:00,168.167.226.88,GET,/solutions/threat_monitor,200,8324,1563,Botswana,Threat Monitor Pro,False,False,False,3,Partner Referral,Tablet,Healthcare,Slow,0,Gaborone,-24.6282,25.9231
2026-01-29 00:18:00,197.242.62.31,GET,/solutions/threat_monitor,200,7245,1511,South Africa,Threat Monitor Pro,False,False,False,3,Organic Search,Desktop,Education,Slow,0,Durban,-29.8587,31.0218
2026-02-25 18:57:00,155.255.7.197,GET,/api/ai_assistant,200,6980,1995,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,SME,Slow,0,Gaborone,-24.6282,25.9231
2026-01-19 09:59:00,196.216.187.249,GET,/jobs/submit_placement,200,7787,776,Botswana,Digital Careers,False,True,True,2,Direct,Mobile,Finance,Good,0,Francistown,-21.17,27.511
2026-02-01 02:36:00,155.255.131.214,GET,/home,200,4074,852,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Education,Good,0,Maun,-19.9833,23.4167
2026-01-28 06:14:00,196.216.4.134,GET,/api/ai_assistant,200,3713,868,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,Education,Good,0,Gaborone,-24.6282,25.9231
2026-02-15 21:07:00,197.242.119.167,GET,/home,200,1624,1700,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,Government,Slow,0,Durban,-29.8587,31.0218
2026-01-12 10:01:00,196.216.140.58,GET,/api/ai_assistant,200,3540,1535,Botswana,CyberNova AI Assistant,False,False,False,4,Google Ads,Tablet,SME,Slow,0,Gaborone,-24.6282,25.9231
2026-01-03 23:37:00,168.167.22.254,GET,/api/ai_assistant,200,5733,310,Botswana,CyberNova AI Assistant,False,False,False,4,Partner Referral,Mobile,Education,Fast,0,Gaborone,-24.6282,25.9231
2026-02-15 03:59:00,168.167.223.157,GET,/home,200,4231,809,Botswana,Landing Page,False,False,False,1,Partner Referral,Mobile,SME,Good,0,Francistown,-21.17,27.511
2026-01-12 01:53:00,196.216.29.145,GET,/home,200,5005,664,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,SME,Good,0,Francistown,-21.17,27.511
2026-01-01 12:21:00,196.216.52.57,GET,/demos/schedule_demo,200,6729,983,Botswana,Discovery Call,True,False,True,5,Organic Search,Mobile,Education,Good,59827,Maun,-19.9833,23.4167
2026-01-07 19:17:00,196.216.124.93,GET,/home,200,2733,1518,Botswana,Landing Page,False,False,False,1,Google Ads,Mobile,Education,Slow,0,Maun,-19.9833,23.4167
2026-01-21 22:21:00,154.250.229.233,GET,/jobs/submit_placement,200,4399,1911,Zimbabwe,Digital Careers,False,True,True,2,Google Ads,Mobile,SME,Slow,0,Mutare,-18.9707,32.6709
2026-02-17 08:34:00,197.242.234.39,GET,/events/promotional_event,200,2566,1855,South Africa,Events & Webinars,False,False,False,2,Organic Search,Desktop,Finance,Slow,0,Cape Town,-33.9249,18.4241
2026-01-31 10:01:00,102.129.175.249,GET,/home,200,7928,832,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,SME,Good,0,Johannesburg,-26.2041,28.0473
2026-01-21 03:52:00,196.44.16.190,GET,/solutions/threat_monitor,404,5298,1715,Namibia,Threat Monitor Pro,False,False,False,3,Organic Search,Mobile,Healthcare,Slow,0,Walvis Bay,-22.9575,14.5053
2026-01-03 16:53:00,196.216.46.248,GET,/events/promotional_event,200,2364,1805,Botswana,Events & Webinars,False,False,False,2,Organic Search,Mobile,Government,Slow,0,Francistown,-21.17,27.511
2026-02-19 18:23:00,196.216.182.9,GET,/home,200,2858,1956,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,SME,Slow,0,Gaborone,-24.6282,25.9231
2026-03-01 19:16:00,196.216.144.172,GET,/jobs/submit_placement,200,5220,1502,Botswana,Digital Careers,False,True,True,2,LinkedIn,Mobile,Healthcare,Slow,0,Maun,-19.9833,23.4167
2026-01-08 23:48:00,154.250.211.20,GET,/home,200,4070,1646,Zimbabwe,Landing Page,False,False,False,1,Organic Search,Desktop,Finance,Slow,0,Bulawayo,-20.149,28.5867
2026-01-22 10:24:00,41.13.161.251,GET,/home,200,3389,666,South Africa,Landing Page,False,False,False,1,Google Ads,Desktop,SME,Good,0,Cape Town,-33.9249,18.4241
2026-02-15 08:46:00,197.188.221.194,GET,/home,200,7574,591,Namibia,Landing Page,False,False,False,1,Partner Referral,Mobile,Healthcare,Good,0,Swakopmund,-22.678,14.545
2026-02-22 15:01:00,168.167.217.172,GET,/api/ai_assistant,200,6274,1886,Botswana,CyberNova AI Assistant,False,False,False,4,LinkedIn,Desktop,Government,Slow,0,Maun,-19.9833,23.4167
2026-01-24 14:53:00,155.255.95.145,GET,/demos/schedule_demo,200,7161,1071,Botswana,Discovery Call,True,False,True,5,Partner Referral,Mobile,SME,Good,66797,Gaborone,-24.6282,25.9231
2026-01-04 02:24:00,196.44.7.69,GET,/events/promotional_event,200,5617,807,Namibia,Events & Webinars,False,False,False,2,Google Ads,Mobile,Healthcare,Good,0,Swakopmund,-22.678,14.545
2026-02-06 21:39:00,197.242.185.63,GET,/home,200,2531,740,South Africa,Landing Page,False,False,False,1,Partner Referral,Tablet,Finance,Good,0,Johannesburg,-26.2041,28.0473
2026-02-22 15:17:00,102.129.150.49,GET,/api/ai_assistant,200,5612,905,South Africa,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,Healthcare,Good,0,Cape Town,-33.9249,18.4241
2026-01-10 07:17:00,155.255.101.200,GET,/home,200,6705,1195,Botswana,Landing Page,False,False,False,1,Google Ads,Tablet,Government,Good,0,Gaborone,-24.6282,25.9231
2026-01-09 08:58:00,196.44.234.175,GET,/home,200,7547,490,Namibia,Landing Page,False,False,False,1,Organic Search,Mobile,Government,Fast,0,Swakopmund,-22.678,14.545
2026-01-06 22:02:00,196.44.100.112,GET,/api/ai_assistant,200,4737,1904,Namibia,CyberNova AI Assistant,False,False,False,4,Google Ads,Mobile,Healthcare,Slow,0,Walvis Bay,-22.9575,14.5053
2026-02-13 20:37:00,154.250.13.200,GET,/demos/schedule_demo,200,8566,1859,Zimbabwe,Discovery Call,True,False,True,5,Google Ads,Desktop,Finance,Slow,20181,Bulawayo,-20.149,28.5867
2026-02-06 08:50:00,155.255.204.1,GET,/home,200,8248,1103,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Finance,Good,0,Maun,-19.9833,23.4167
2026-02-06 08:07:00,154.250.173.159,GET,/home,200,8943,1008,Zimbabwe,Landing Page,False,False,False,1,Partner Referral,Tablet,SME,Good,0,Mutare,-18.9707,32.6709
2026-02-08 10:11:00,196.44.44.87,GET,/home,200,3642,1136,Namibia,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Good,0,Windhoek,-22.5609,17.0658
2026-01-13 05:04:00,155.255.116.74,GET,/home,200,8973,219,Botswana,Landing Page,False,False,False,1,Organic Search,Tablet,Finance,Fast,0,Francistown,-21.17,27.511
2026-01-17 22:31:00,41.13.74.106,GET,/home,200,8922,754,South Africa,Landing Page,False,False,False,1,Organic Search,Tablet,Healthcare,Good,0,Cape Town,-33.9249,18.4241
2026-02-05 07:09:00,155.255.236.87,GET,/jobs/submit_placement,200,4461,441,Botswana,Digital Careers,False,True,True,2,Google Ads,Desktop,Finance,Fast,0,Francistown,-21.17,27.511
2026-02-05 03:28:00,197.188.202.124,GET,/home,200,5432,211,Namibia,Landing Page,False,False,False,1,Organic Search,Mobile,SME,Fast,0,Walvis Bay,-22.9575,14.5053
2026-02-12 03:37:00,196.44.240.200,GET,/home,200,3782,312,Namibia,Landing Page,False,False,False,1,Google Ads,Desktop,SME,Fast,0,Swakopmund,-22.678,14.545
2026-02-03 06:01:00,196.216.210.115,GET,/demos/schedule_demo,200,3693,1815,Botswana,Discovery Call,True,False,True,5,Organic Search,Mobile,SME,Slow,53755,Gaborone,-24.6282,25.9231
2026-02-15 15:24:00,196.216.140.24,GET,/home,200,6209,1113,Botswana,Landing Page,False,False,False,1,Partner Referral,Desktop,Finance,Good,0,Francistown,-21.17,27.511
2026-02-21 07:41:00,196.216.91.28,GET,/demos/schedule_demo,200,6494,163,Botswana,Discovery Call,True,False,True,5,Direct,Desktop,Healthcare,Fast,29657,Gaborone,-24.6282,25.9231
2026-03-03 04:00:00,196.216.234.79,GET,/home,200,6143,885,Botswana,Landing Page,False,False,False,1,Google Ads,Tablet,Government,Good,0,Francistown,-21.17,27.511
2026-01-29 19:00:00,155.255.40.184,GET,/jobs/submit_placement,200,2809,1793,Botswana,Digital Careers,False,True,True,2,LinkedIn,Desktop,Healthcare,Slow,0,Francistown,-21.17,27.511
2026-02-28 12:46:00,155.255.216.86,GET,/solutions/threat_monitor,200,1903,1297,Botswana,Threat Monitor Pro,False,False,False,3,Partner Referral,Desktop,Healthcare,Good,0,Maun,-19.9833,23.4167
2026-02-08 03:04:00,168.167.232.170,GET,/home,200,7749,1313,Botswana,Landing Page,False,False,False,1,Direct,Desktop,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-01 22:22:00,155.255.229.108,GET,/home,200,6166,898,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,Government,Good,0,Francistown,-21.17,27.511
2026-01-08 09:32:00,102.129.212.106,GET,/jobs/submit_placement,200,6789,989,South Africa,Digital Careers,False,True,True,2,Partner Referral,Tablet,Healthcare,Good,0,Johannesburg,-26.2041,28.0473
2026-02-28 18:07:00,154.250.156.79,GET,/home,200,7365,1431,Zimbabwe,Landing Page,False,False,False,1,Direct,Mobile,Education,Good,0,Bulawayo,-20.149,28.5867
2026-01-03 06:48:00,168.167.1.73,GET,/solutions/threat_monitor,200,7811,744,Botswana,Threat Monitor Pro,False,False,False,3,Partner Referral,Tablet,Education,Good,0,Francistown,-21.17,27.511
2026-01-27 20:15:00,102.129.236.151,GET,/events/promotional_event,200,5568,1281,South Africa,Events & Webinars,False,False,False,2,Google Ads,Desktop,Education,Good,0,Cape Town,-33.9249,18.4241
2026-01-27 16:47:00,197.242.239.230,GET,/home,200,1775,1417,South Africa,Landing Page,False,False,False,1,Organic Search,Tablet,Government,Good,0,Johannesburg,-26.2041,28.0473
2026-02-15 10:01:00,196.216.37.5,GET,/api/ai_assistant,200,4374,1333,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-15 01:15:00,154.250.166.95,GET,/demos/schedule_demo,200,7625,175,Zimbabwe,Discovery Call,True,False,True,5,Google Ads,Desktop,Government,Fast,41987,Bulawayo,-20.149,28.5867
2026-02-13 19:29:00,196.44.196.89,GET,/home,200,2066,1629,Namibia,Landing Page,False,False,False,1,Google Ads,Mobile,Education,Slow,0,Swakopmund,-22.678,14.545
2026-02-11 17:33:00,168.167.176.101,GET,/solutions/threat_monitor,200,5675,443,Botswana,Threat Monitor Pro,False,False,False,3,Google Ads,Desktop,Education,Fast,0,Gaborone,-24.6282,25.9231
2026-01-04 22:18:00,155.255.135.230,GET,/home,200,6740,501,Botswana,Landing Page,False,False,False,1,LinkedIn,Mobile,Education,Good,0,Francistown,-21.17,27.511
2026-01-31 08:28:00,196.216.31.157,GET,/home,200,1989,505,Botswana,Landing Page,False,False,False,1,LinkedIn,Mobile,Finance,Good,0,Gaborone,-24.6282,25.9231
2026-02-04 17:04:00,41.220.132.149,GET,/events/promotional_event,200,5524,312,Zimbabwe,Events & Webinars,False,False,False,2,Partner Referral,Mobile,Government,Fast,0,Bulawayo,-20.149,28.5867
2026-01-11 19:05:00,155.255.106.65,GET,/jobs/submit_placement,200,7414,780,Botswana,Digital Careers,False,True,True,2,Organic Search,Mobile,Healthcare,Good,0,Francistown,-21.17,27.511
2026-02-18 16:39:00,168.167.139.187,GET,/api/ai_assistant,404,8247,1127,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Mobile,Healthcare,Good,0,Maun,-19.9833,23.4167
2026-01-28 16:47:00,196.44.226.158,GET,/home,200,1500,1101,Namibia,Landing Page,False,False,False,1,Partner Referral,Desktop,Government,Good,0,Walvis Bay,-22.9575,14.5053
2026-02-24 04:16:00,102.129.138.156,GET,/jobs/submit_placement,200,7923,1586,South Africa,Digital Careers,False,True,True,2,Partner Referral,Mobile,Finance,Slow,0,Durban,-29.8587,31.0218
2026-01-15 22:05:00,168.167.211.14,GET,/home,200,2540,1834,Botswana,Landing Page,False,False,False,1,Direct,Desktop,Finance,Slow,0,Gaborone,-24.6282,25.9231
2026-02-27 21:20:00,197.242.122.235,GET,/events/promotional_event,200,6260,1597,South Africa,Events & Webinars,False,False,False,2,Partner Referral,Mobile,Healthcare,Slow,0,Durban,-29.8587,31.0218
2026-01-01 12:47:00,168.167.80.48,GET,/home,200,2413,65,Botswana,Landing Page,False,False,False,1,Partner Referral,Desktop,SME,Fast,0,Francistown,-21.17,27.511
2026-02-03 16:16:00,41.13.233.79,GET,/home,200,4335,1563,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,SME,Slow,0,Cape Town,-33.9249,18.4241
2026-01-17 21:00:00,155.255.217.62,GET,/solutions/threat_monitor,200,4199,872,Botswana,Threat Monitor Pro,False,False,False,3,Google Ads,Mobile,Education,Good,0,Maun,-19.9833,23.4167
2026-02-05 17:06:00,168.167.20.103,GET,/home,200,2234,219,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Finance,Fast,0,Gaborone,-24.6282,25.9231
2026-01-17 15:16:00,155.255.88.87,GET,/jobs/submit_placement,200,3921,384,Botswana,Digital Careers,False,True,True,2,LinkedIn,Tablet,Healthcare,Fast,0,Gaborone,-24.6282,25.9231
2026-01-04 01:57:00,102.129.68.225,GET,/api/ai_assistant,200,5876,1634,South Africa,CyberNova AI Assistant,False,False,False,4,Direct,Desktop,Government,Slow,0,Durban,-29.8587,31.0218
2026-01-06 01:44:00,41.13.144.132,GET,/home,200,6782,883,South Africa,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Good,0,Cape Town,-33.9249,18.4241
2026-01-19 22:19:00,168.167.178.118,GET,/demos/schedule_demo,200,7129,1225,Botswana,Discovery Call,True,False,True,5,LinkedIn,Desktop,Education,Good,10020,Francistown,-21.17,27.511
2026-01-09 17:54:00,168.167.14.45,GET,/events/promotional_event,200,3602,993,Botswana,Events & Webinars,False,False,False,2,Organic Search,Desktop,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-31 14:29:00,168.167.102.59,GET,/home,200,5232,1238,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Government,Good,0,Francistown,-21.17,27.511
2026-01-04 10:21:00,41.13.29.229,GET,/home,200,4516,880,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,Government,Good,0,Johannesburg,-26.2041,28.0473
2026-01-05 05:49:00,168.167.85.185,GET,/api/ai_assistant,200,4525,1876,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Mobile,Finance,Slow,0,Francistown,-21.17,27.511
2026-02-15 22:13:00,197.242.119.161,GET,/demos/schedule_demo,404,7223,1529,South Africa,Discovery Call,True,False,True,5,Direct,Desktop,Education,Slow,53174,Cape Town,-33.9249,18.4241
